"id","mission_name","mission_cost","launch_time_date","rocket_company_id","mission_status_id","launch_location_id"
1270,"Space Shuttle Atlantis | STS-86",450,"1997-09-25 14:34:00",38,2,137
1271,"Molniya-M /Block ML | Molniya-1T n†­166",,"1997-09-24 21:30:00",55,2,15
1272,"Ariane 44LP | Intelsat 803",,"1997-09-23 23:58:00",13,2,107
1273,"Cosmos-3M (11K65M) | Cosmos 2346 & FAISAT-2V",,"1997-09-23 16:44:00",55,2,132
1274,"Atlas IIAS | GE-3",,"1997-09-04 12:03:00",5,2,93
1275,"Ariane 44LP | Hot Bird 3, Meteosat 7",,"1997-09-02 22:21:00",13,2,107
1276,"Long March 2C | Iridium mass simulator A&B",30.8,"1997-09-01 14:00:00",56,2,96
1277,"Pegasus XL | FORTE",40,"1997-08-29 15:02:00",21,2,28
1278,"Delta II 7920-8 | Advanced Composition Explorer",,"1997-08-25 14:39:00",32,2,36
1279,"Athena I | Lewis",,"1997-08-23 06:51:00",3,2,87
1280,"Delta II 7920-10C | MS-3",,"1997-08-21 00:38:00",32,2,94
1281,"Long March 3B | Agila-2",,"1997-08-19 17:50:00",56,2,90
1282,"Ariane 44P | Panamsat-6",,"1997-08-08 06:46:00",13,2,107
1283,"Space Shuttle Discovery | STS-85",450,"1997-08-07 14:41:00",38,2,137
1284,"Pegasus XL | OrbView-2",40,"1997-08-01 20:20:00",21,2,73
1285,"Atlas IIAS | Superbird C",,"1997-07-28 01:15:00",5,2,18
1286,"Delta II 7925 | USA-132 (GPS IIR-2)",,"1997-07-23 03:43:00",32,2,36
1287,"Delta II 7920-10C | MS-2",,"1997-07-09 13:04:00",32,2,94
1288,"Space Shuttle Columbia | STS-94",450,"1997-07-01 18:02:00",38,2,137
1289,"Ariane 44P | Intelsat 802",,"1997-06-25 23:44:00",13,2,107
1290,"Long March 3 | Fengyun-2A",,"1997-06-10 12:01:00",56,2,26
1291,"Ariane 44L | Inmarsat 3 F4, Insat 2D",,"1997-06-03 23:20:00",13,2,107
1292,"Delta II 7925 | Telenor Thor II",,"1997-05-20 22:39:00",32,2,36
1293,"Space Shuttle Atlantis | STS-84",450,"1997-05-15 08:07:00",38,2,137
1294,"Molniya-M /Block 2BL | Cosmos 2342",,"1997-05-14 00:33:00",55,2,110
1295,"Long March 3A | ChinaSat 6",69.7,"1997-05-11 16:17:00",56,2,90
1296,"Delta II 7920-10C | MS-1",,"1997-05-05 14:55:00",32,2,94
1297,"Atlas I | GOES-K",,"1997-04-25 05:49:00",3,2,18
1298,"Pegasus XL | MiniSat & Celestis space burial",40,"1997-04-21 11:59:00",21,2,73
1299,"Cosmos-3M (11K65M) | Cosmos 2341",,"1997-04-17 13:03:00",55,2,132
1300,"Ariane 44LP | Thaicom 3, BSAT 1a",,"1997-04-16 23:08:00",13,2,107
1301,"Space Shuttle Columbia | STS-83",450,"1997-04-04 19:20:00",38,2,137
1302,"Titan II(23)G | USA-131",35,"1997-04-04 16:47:00",3,2,7
1303,"Atlas IIA | Tempo 2",,"1997-03-08 06:01:00",5,2,93
1304,"Start-1 | Zeya",,"1997-03-04 02:00:00",41,2,99
1305,"Ariane 44P | Intelsat 801",,"1997-03-01 01:07:00",13,2,107
1306,"Titan IV(402)B | DSP",,"1997-02-23 20:20:00",3,2,127
1307,"Atlas IIAS | JCSAT-4",,"1997-02-17 01:42:00",5,2,18
1308,"Tsyklon-3 | Cosmos 2337 to 2339 & Gonets 4 to 6",,"1997-02-14 03:47:00",55,2,134
1309,"Mu-V / M-24 | Muses B",,"1997-02-12 04:50:00",36,2,11
1310,"Space Shuttle Discovery | STS-82",450,"1997-02-11 08:55:00",38,2,137
1311,"Ariane 44L | GE-2, Nahuel 1A",,"1997-01-30 22:04:00",13,2,107
1312,"Space Shuttle Atlantis | STS-81",450,"1997-01-12 09:27:00",38,2,22
1313,"Titan IV(404)A | NROL-2 (KH-11 Kennen)",,"1996-12-20 18:04:00",3,2,83
1314,"Cosmos-3M (11K65M) | Cosmos 2336",,"1996-12-20 06:43:00",55,2,132
1315,"Atlas IIA | Inmarsat 3-F3",,"1996-12-18 01:57:00",5,2,18
1316,"Tsyklon-2 | Cosmos 2335",,"1996-12-11 12:00:00",55,2,91
1317,"Space Shuttle Columbia | STS-80",450,"1996-12-07 11:49:00",38,2,22
1318,"Delta II 7925 | Mars Pathfinder",,"1996-12-04 06:58:00",32,2,77
1319,"Atlas IIA | Hot Bird 2",,"1996-11-21 20:47:00",5,2,93
1320,"Ariane 44L | Arabsat-2B, Measat-2",,"1996-11-13 22:40:00",13,2,107
1321,"Delta II 7925 | Mars Global Surveyor",,"1996-11-07 17:00:00",32,2,36
1322,"Molniya-M /Block ML | Molniya-3 n†­165",,"1996-10-24 11:37:00",55,2,110
1323,"Long March 2D | FSW-2 No.3",29.75,"1996-10-20 07:20:00",56,2,25
1324,"Space Shuttle Atlantis | STS-79",450,"1996-09-16 08:54:00",38,2,137
1325,"Delta II 7925 | USA-128 (GPS IIA-18)",,"1996-09-12 08:49:00",32,2,36
1326,"Ariane 42P | Echostar-2",,"1996-09-11 00:00:00",13,2,107
1327,"Atlas IIA | GE-1",,"1996-09-08 21:49:00",5,2,18
1328,"Cosmos-3M (11K65M) | Cosmos 2334 & UNAMSAT-B",,"1996-09-05 12:47:00",55,2,132
1329,"Zenit-2 | Cosmos 2333",,"1996-09-04 09:01:00",55,2,95
1330,"Molniya-M /Block SO-L | Interbol 2, Magion5 & Victor",,"1996-08-29 05:22:00",28,2,15
1331,"Pegasus XL | FAST",40,"1996-08-21 09:47:00",21,2,28
1332,"H-II (2 SSB) | Fuji 2 & Midori",,"1996-08-17 01:53:00",17,2,30
1333,"Molniya-M /Block ML | Molniya-1T n†­164",,"1996-08-14 22:21:00",55,2,15
1334,"Ariane 44L | Italsat F2, Telecom 2D",,"1996-08-08 22:49:00",13,2,107
1335,"Atlas II | UHF F7",,"1996-07-25 12:42:00",3,2,93
1336,"Delta II 7925 | USA-126 (GPS IIA-17)",,"1996-07-16 00:50:00",32,2,36
1337,"Ariane 44L | Arabsat-2A, T??rksat 1C",,"1996-07-09 22:24:00",13,2,107
1338,"Long March 3 | Apstar 1A",,"1996-07-03 10:47:00",56,2,26
1339,"Titan IV(405)A | SDS",,"1996-07-03 00:31:00",3,2,127
1340,"Pegasus XL | TOMS",40,"1996-07-02 07:48:00",21,2,28
1341,"Space Shuttle Columbia | STS-78",450,"1996-06-20 14:49:00",38,2,22
1342,"Ariane 44P | Intelsat 709",,"1996-06-15 06:55:00",13,2,107
1343,"Delta II 7925 | Galaxy 9",,"1996-05-24 01:10:00",32,2,77
1344,"Space Shuttle Endeavour | STS-77",450,"1996-05-19 10:30:00",38,2,22
1345,"Pegasus | MSTI-3",40,"1996-05-17 02:44:00",21,2,28
1346,"Ariane 44L | Palapa C2, AMOS-1",,"1996-05-16 01:56:00",13,2,107
1347,"Titan IV(403)A | SLDCOM, NOSS 3x, TiPS 2x",,"1996-05-12 21:32:00",3,2,83
1348,"Atlas I | BeppoSAX",,"1996-04-30 04:31:00",3,2,18
1349,"Titan IV(401)A | Mercury",,"1996-04-24 23:37:00",3,2,106
1350,"Cosmos-3M (11K65M) | Cosmos 2265",,"1996-04-24 13:00:00",55,2,132
1351,"Delta II 7920-10 | MSX",,"1996-04-24 12:27:00",32,2,94
1352,"Ariane 42P | M-SAT-1",,"1996-04-20 22:36:00",13,2,107
1353,"Atlas IIA | Inmarsat 3-F1",,"1996-04-03 23:01:00",5,2,93
1354,"Delta II 7925 | USA-117 (GPS IIA-16)",,"1996-03-28 00:21:00",32,2,77
1355,"Space Shuttle Atlantis | STS-76",450,"1996-03-22 08:13:00",38,2,22
1356,"PSLV-G | IRS-P3",25,"1996-03-21 04:53:00",12,2,85
1357,"Ariane 44LP | Intelsat 707",,"1996-03-14 07:11:00",13,2,107
1358,"Pegasus XL | REX II",40,"1996-03-09 01:53:00",21,2,28
1359,"Delta II 7925-10 | Polar",,"1996-02-24 11:24:00",32,2,94
1360,"Space Shuttle Columbia | STS-75",450,"1996-02-22 20:18:00",38,2,22
1361,"Tsyklon-3 | Cosmos 2328 to 2330 & Gonets 1 to 3",,"1996-02-19 00:58:00",55,2,89
1362,"Delta II 7925-8 | NEAR",,"1996-02-17 20:43:00",32,2,77
1363,"Ariane 44P | N-Star B",,"1996-02-05 07:19:00",13,2,107
1364,"Atlas IIAS | Palapa C1",,"1996-02-01 01:15:00",5,2,18
1365,"Cosmos-3M (11K65M) | Cosmos 2327",,"1996-01-16 15:33:00",55,2,132
1366,"Delta II 7925 | Koreasat-2",,"1996-01-14 11:10:00",32,2,77
1367,"Ariane 44L | Panamsat-3R, Measat-1",,"1996-01-12 23:10:00",13,2,107
1368,"Space Shuttle Endeavour | STS-72",450,"1996-01-11 09:41:00",38,2,22
1369,"Delta II 7920-10 | XTE",,"1995-12-30 13:48:00",32,2,36
1370,"Long March 2E | EchoStar 1",,"1995-12-28 11:50:00",56,2,90
1371,"Molniya-M /Block 2BL | IRS-1C & Skipper",,"1995-12-28 06:45:00",55,2,119
1372,"Tsyklon-2 | Cosmos 2326",,"1995-12-20 00:52:00",55,2,91
1373,"Atlas IIA | Galaxy 3R",,"1995-12-15 00:23:00",3,2,93
1374,"Ariane 44L | Telecom 2C, Insat 2C",,"1995-12-06 23:23:00",13,2,107
1375,"Titan IV(404)A | KH-11 Kennen",,"1995-12-05 21:18:00",3,2,83
1376,"Atlas IIAS | SOHO",,"1995-12-02 08:08:00",3,2,18
1377,"Long March 2E | AsiaSat 2",,"1995-11-28 11:30:00",56,2,90
1378,"Ariane 44P | Infrared Space Observatory",,"1995-11-17 01:20:00",13,2,107
1379,"Space Shuttle Atlantis | STS-74",450,"1995-11-12 12:30:00",38,2,137
1380,"Titan IV(401)A | Milstar DFS-2",,"1995-11-06 05:15:00",3,2,127
1381,"Delta II 7920-10 | RADARSAT-1 and SURFSAT",,"1995-11-04 14:22:00",32,2,94
1382,"Zenit-2 | Cosmos 2322",,"1995-10-31 20:19:00",55,2,95
1383,"Atlas II | USA-114 (UHF F6)",,"1995-10-22 08:00:00",3,2,93
1384,"Space Shuttle Columbia | STS-73",450,"1995-10-20 13:53:00",38,2,22
1385,"Ariane 42L | Astra 1E",,"1995-10-19 00:28:00",13,2,107
1386,"Ariane 42L | Telstar 402R",,"1995-09-24 00:06:00",13,2,107
1387,"Space Shuttle Endeavour | STS-69",450,"1995-09-07 15:09:00",38,2,137
1388,"Tsyklon-3 | Sich 1 & FASat Alfa",,"1995-08-31 06:50:00",55,2,134
1389,"Ariane 42P | N-Star A",,"1995-08-29 06:41:00",13,2,107
1390,"Atlas IIAS | JCSAT-3",,"1995-08-29 00:53:00",5,2,18
1391,"Molniya-M /Block ML | Molniya-3 n†­163",,"1995-08-09 01:21:00",55,2,15
1392,"Ariane 42L | Panamsat-4",,"1995-08-03 22:58:00",13,2,107
1393,"Molniya-M /Block SO-L | Interbol 1 & Magion 4",,"1995-08-02 23:59:00",28,2,15
1394,"Atlas IIA | USA-113 (DSCS IIIB-7)",,"1995-07-31 23:30:00",3,2,93
1395,"Space Shuttle Discovery | STS-70",450,"1995-07-13 13:41:00",38,2,22
1396,"Titan IV(401)A | Trumpet",,"1995-07-10 12:38:00",3,2,106
1397,"Ariane 40 | Helios 1A, Cerise, LBSAT-1",,"1995-07-07 16:23:00",13,2,107
1398,"Cosmos-3M (11K65M) | Cosmos 2315",,"1995-07-05 03:09:00",55,2,132
1399,"Space Shuttle Atlantis | STS-71",450,"1995-06-27 19:32:00",38,2,137
1400,"Ariane 42P | DBS-3",,"1995-06-10 00:24:00",13,2,107
1401,"Tsyklon-2 | Cosmos 2313",,"1995-06-08 04:43:00",55,2,91
1402,"Atlas II | USA-111 (UHF F5)",,"1995-05-31 15:27:00",3,2,93
1403,"Molniya-M /Block 2BL | Cosmos 2312",,"1995-05-24 20:10:00",55,2,24
1404,"Atlas I | GOES-J",,"1995-05-23 05:52:00",3,2,18
1405,"Ariane 44LP | Intelsat 706",,"1995-05-17 06:34:00",13,2,107
1406,"Titan IV(401)A | Mentor",,"1995-05-14 13:45:00",3,2,127
1407,"Ariane 40 | ERS-2",,"1995-04-21 01:44:00",13,2,107
1408,"Atlas IIA | AMSC-1",,"1995-04-07 23:47:00",5,2,93
1409,"Shavit | Ofek-3",,"1995-04-05 00:00:00",53,2,80
1410,"Pegasus | Orbcomm F1 and F2 & OrbView-1",40,"1995-04-03 13:48:00",21,2,28
1411,"Ariane 44LP | Brasilsat B2, Hot Bird 1",,"1995-03-28 11:19:00",13,2,107
1412,"Atlas-E/F Star-37S-ISS | DMSP F-13",,"1995-03-24 14:05:00",49,2,70
1413,"Atlas IIAS | Intelsat 705",,"1995-03-22 06:18:00",5,2,18
1414,"Cosmos-3M (11K65M) | Cosmos 2310",,"1995-03-22 04:09:00",55,2,132
1415,"H-II | Himawari 5 & SFU 1",,"1995-03-18 08:01:00",17,2,30
1416,"Cosmos-3M (11K65M) | Cosmos 2306",,"1995-03-02 13:00:00",55,2,132
1417,"Space Shuttle Endeavour | STS-67",450,"1995-03-02 06:38:00",38,2,137
1418,"Space Shuttle Discovery | STS-63",450,"1995-02-03 05:22:00",38,2,22
1419,"Atlas II | USA-108 (UHF F4)",,"1995-01-29 01:25:00",3,2,93
1420,"Cosmos-3M (11K65M) | Tsikada 1, Faisat 1 & Astrid 1",,"1995-01-24 03:54:00",55,2,132
1421,"Atlas IIAS | Intelsat 704",,"1995-01-10 06:18:00",5,2,18
1422,"Atlas-E/F Star-37S-ISS | NOAA-J",,"1994-12-30 10:02:00",49,2,70
1423,"Rokot/Briz K | Radio-ROSTO",,"1994-12-26 00:00:00",55,2,42
1424,"Tsyklon-3 | Cosmos 2299 to 2304",,"1994-12-26 22:26:00",55,2,134
1425,"Titan IV(402)A | DSP",,"1994-12-22 22:19:00",7,2,127
1426,"Cosmos-3M (11K65M) | Cosmos 2298",,"1994-12-20 05:10:00",55,2,132
1427,"Molniya-M /Block ML | Molniya-1T n†­162",,"1994-12-14 14:21:00",55,2,110
1428,"Atlas IIA | Orion 1",,"1994-11-29 10:21:00",3,2,93
1429,"Tsyklon-3 | Geo-IK 1",,"1994-11-29 02:54:00",55,2,134
1430,"Zenit-2 | Cosmos 2297",,"1994-11-24 09:15:00",55,2,95
1431,"Zenit-2 | Resurs-O1 n†­3",,"1994-11-04 05:47:00",55,2,95
1432,"Space Shuttle Atlantis | STS-66",450,"1994-11-03 16:59:00",38,2,22
1433,"Tsyklon-2 | Cosmos 2293",,"1994-11-02 01:04:00",55,2,91
1434,"Delta II 7925-10 | Wind",,"1994-11-01 09:31:00",32,2,77
1435,"Ariane 42P | Astra 1D",,"1994-11-01 00:37:00",13,2,107
1436,"PSLV-G | IRS-P2",25,"1994-10-15 05:05:00",12,2,85
1437,"Tsyklon-3 | Okean 4",,"1994-10-11 14:30:00",55,2,134
1438,"Ariane 44L | Solidaridad-2, Thaicom-2",,"1994-10-08 01:07:00",13,2,107
1439,"Atlas IIAS | Intelsat 703",,"1994-10-06 06:35:00",3,2,18
1440,"Space Shuttle Endeavour | STS-68",450,"1994-09-30 11:16:00",38,2,137
1441,"Cosmos-3M (11K65M) | Cosmos 2292",,"1994-09-27 14:00:00",55,2,132
1442,"Space Shuttle Discovery | STS-64",450,"1994-09-09 22:22:00",38,2,22
1443,"Ariane 42L | Telstar 402",,"1994-09-09 00:29:00",13,2,107
1444,"Pegasus | APEX",40,"1994-09-03 14:38:00",21,2,115
1445,"Atlas-E/F Star-37S-ISS | DMSP F-12",,"1994-08-29 17:38:00",49,2,70
1446,"H-II | Kiku 6",,"1994-08-28 07:50:00",17,2,30
1447,"Long March 2E | Optus-B3",,"1994-08-27 23:10:00",56,2,90
1448,"Titan IV(401)A | Mercury",,"1994-08-27 08:58:00",7,2,106
1449,"Zenit-2 | Cosmos 2290",,"1994-08-26 12:00:00",55,2,95
1450,"Molniya-M /Block ML | Molniya-3 n†­161",,"1994-08-23 14:31:00",55,2,110
1451,"Ariane 44LP | Brasilsat B1, Turksat 1B",,"1994-08-10 23:05:00",13,2,107
1452,"Molniya-M /Block 2BL | Cosmos 2286",,"1994-08-05 01:12:00",55,2,24
1453,"Atlas IIA | DBS-2",,"1994-08-03 23:57:00",3,2,93
1454,"Cosmos-3M (11K65M) | Cosmos 2285",,"1994-08-02 00:00:00",55,2,132
1455,"Long March 3 | Apstar-1",,"1994-07-21 10:55:00",56,2,26
1456,"Cosmos-3M (11K65M) | Nadiezhda n†­7",,"1994-07-14 05:13:00",55,2,120
1457,"Ariane 44L | Panamsat-2, Yuri-3N",,"1994-07-08 23:05:00",13,2,107
1458,"Space Shuttle Columbia | STS-65",450,"1994-07-08 04:43:00",38,2,137
1459,"Long March 2D | FSW-2 No.2",29.75,"1994-07-03 08:00:00",56,2,25
1460,"Atlas I | UHF F3",,"1994-06-24 13:50:00",3,2,18
1461,"Ariane 44LP | Intelsat 702, STRV 1A & 1B",,"1994-06-17 07:07:00",13,2,107
1462,"ASLV | SROSS C2",,"1994-05-04 00:00:00",12,2,48
1463,"Titan IV(401)A | Trumpet",,"1994-05-03 15:55:00",7,2,106
1464,"Cosmos-3M (11K65M) | Cosmos 2279",,"1994-04-26 02:14:00",55,2,120
1465,"Zenit-2 | Cosmos 2278",,"1994-04-23 08:01:00",55,2,95
1466,"Atlas I | GOES-I",,"1994-04-13 06:04:00",3,2,18
1467,"Space Shuttle Endeavour | STS-59",450,"1994-04-09 11:05:00",38,2,137
1468,"Delta II 7925-8 | Galaxy 1R",,"1994-03-19 23:45:00",32,2,77
1469,"Minotaur C (Taurus) | STEP Mission 0 & DARPASAT",45,"1994-03-13 22:32:00",21,2,123
1470,"Delta II 7925 | USA-100 (GPS IIA-15)/SEDS-2",,"1994-03-10 03:40:00",32,2,36
1471,"Space Shuttle Columbia | STS-62",450,"1994-03-04 13:53:00",38,2,22
1472,"Tsyklon-3 | Koronas I",,"1994-03-02 03:25:00",55,2,134
1473,"Tsyklon-3 | Cosmos 2268 to 2273",,"1994-02-12 08:54:00",55,2,89
1474,"Long March 3A | Shijian 4, Kuafu-1 (mass simulator)",69.7,"1994-02-08 08:34:00",56,2,90
1475,"Titan IV(401)A | Milstar DFS-1",,"1994-02-07 21:47:00",7,2,127
1476,"H-II | Ryusei & Myojo",,"1994-02-03 22:20:00",17,2,30
1477,"Space Shuttle Discovery | STS-60",450,"1994-02-03 12:10:00",38,2,137
1478,"Titan II(23)G | Clementine",35,"1994-01-25 16:34:00",7,2,7
1479,"Tsyklon-3 | Meteor-3 n†­6 & Tubsat-B",,"1994-01-25 00:25:00",55,2,89
1480,"Molniya-M /Block ML | Molniya-1T n†­160",,"1993-12-22 20:37:00",55,2,15
1481,"Ariane 44L | DBS-1, Thaicom-1",,"1993-12-18 01:27:00",13,2,107
1482,"Atlas IIAS | Telstar 401",,"1993-12-16 00:38:00",49,2,18
1483,"Delta II 7925 | NATO 4B",,"1993-12-08 00:48:00",32,2,36
1484,"Space Shuttle Endeavour | STS-61",450,"1993-12-02 09:27:00",38,2,22
1485,"Atlas II | USA-97 (DSCS IIIB-10",,"1993-11-28 23:40:00",49,2,93
1486,"Ariane 44LP | Solidaridad 1, Meteosat 6",,"1993-11-20 01:17:00",13,2,107
1487,"Cosmos-3M (11K65M) | Cosmos 2266",,"1993-11-02 12:10:00",55,2,132
1488,"Delta II 7925 | USA-96 (GPS IIA-14)",,"1993-10-26 17:04:00",32,2,77
1489,"Cosmos-3M (11K65M) | Cosmos 2265",,"1993-10-26 13:00:00",55,2,132
1490,"Ariane 44LP | Intelsat 701",,"1993-10-22 06:46:00",13,2,107
1491,"Space Shuttle Columbia | STS-58",450,"1993-10-18 14:53:00",38,2,22
1492,"Long March 2C | FSW-1 No.5",30.8,"1993-10-08 08:00:00",56,2,25
1493,"Ariane 40 | SPOT-3, Stella & Others",,"1993-09-26 01:45:00",13,2,107
1494,"Tsyklon-2 | Cosmos 2264",,"1993-09-17 00:43:00",55,2,91
1495,"Zenit-2 | Cosmos 2263",,"1993-09-16 07:36:00",55,2,95
1496,"Space Shuttle Discovery | STS-51",450,"1993-09-12 11:45:00",38,2,22
1497,"Atlas I | UHF F2",,"1993-09-03 11:17:00",49,2,18
1498,"Tsyklon-3 | Meteor-2 n†­21 & Temisat",,"1993-08-31 04:40:00",55,2,89
1499,"Delta II 7925 | USA-94 (GPS IIA-13)",,"1993-08-30 12:38:00",32,2,77
1500,"Molniya-M /Block 2BL | Cosmos 2261",,"1993-08-10 14:53:00",55,2,24
1501,"Atlas-E/F Star-37S-ISS | NOAA-I",,"1993-08-09 10:02:00",49,2,70
1502,"Molniya-M /Block ML | Molniya-3 n†­159",,"1993-08-04 00:52:00",55,2,15
1503,"Ariane 44L | Hispasat 1B, Insat-2B",,"1993-07-22 22:58:00",13,2,107
1504,"Atlas II | USA-93 (DSCS IIIB-9)",,"1993-07-19 22:04:00",49,2,93
1505,"Tsyklon-2 | Cosmos 2258",,"1993-07-07 07:15:00",55,2,91
1506,"Delta II 7925 | USA-92 (GPS IIA-12)/PMG",,"1993-06-26 13:27:00",32,2,36
1507,"Ariane 44P | Galaxy-4",,"1993-06-25 00:18:00",13,2,107
1508,"Tsyklon-3 | Cosmos 2252 to 2257",,"1993-06-24 04:12:00",55,2,89
1509,"Space Shuttle Endeavour | STS-57",450,"1993-06-21 13:07:00",38,2,22
1510,"Cosmos-3M (11K65M) | Cosmos 2251",,"1993-06-16 04:17:00",55,2,132
1511,"Molniya-M /Block ML | Molniya-1 n†­158",,"1993-05-26 03:23:00",55,2,110
1512,"Delta II 7925 | USA-91 (GPS IIA-11)",,"1993-05-13 00:07:00",32,2,36
1513,"Ariane 42L | Astra 1C, Arsene",,"1993-05-12 00:56:00",13,2,107
1514,"Tsyklon-3 | Cosmos 2245 to 2250",,"1993-05-11 14:56:00",55,2,89
1515,"Tsyklon-2 | Cosmos 2244",,"1993-04-28 03:39:00",55,2,91
1516,"Space Shuttle Columbia | STS-55",450,"1993-04-26 14:50:00",38,2,137
1517,"Pegasus | ALEXIS",40,"1993-04-25 13:56:00",21,2,115
1518,"Molniya-M /Block ML | Molniya-3 n†­157",,"1993-04-21 00:23:00",55,2,110
1519,"Tsyklon-3 | Cosmos 2242",,"1993-04-16 07:49:00",55,2,89
1520,"Molniya-M /Block 2BL | Cosmos 2340",,"1993-04-09 08:58:00",55,2,24
1521,"Space Shuttle Discovery | STS-56",450,"1993-04-08 05:29:00",38,2,22
1522,"Molniya-M /Block 2BL | Cosmos 2241",,"1993-04-06 19:07:00",55,2,110
1523,"Cosmos-3M (11K65M) | Cosmos 2239",,"1993-04-01 18:57:00",55,2,120
1524,"Tsyklon-2 | Cosmos 2238",,"1993-03-30 12:00:00",55,2,91
1525,"Delta II 7925 | USA-90 (GPS IIA-10)/SEDS-1",,"1993-03-30 03:09:00",32,2,36
1526,"Zenit-2 | Cosmos 2237",,"1993-03-26 02:21:00",55,2,95
1527,"Start-1 | EKA-1",,"1993-03-25 13:15:00",41,2,38
1528,"Tsyklon-3 | Cosmos 2242",,"1993-03-16 07:49:00",55,2,89
1529,"Mu-III S2 | Asuka",,"1993-02-20 02:20:00",36,2,11
1530,"Pegasus | SCD-1",40,"1993-02-09 14:30:00",21,2,121
1531,"Cosmos-3M (11K65M) | Cosmos 2233",,"1993-02-09 02:56:00",55,2,120
1532,"Delta II 7925 | USA-88 (GPS IIA-9)",,"1993-02-03 02:55:00",32,2,36
1533,"Molniya-M /Block 2BL | Cosmos 2232",,"1993-01-26 15:55:00",55,2,24
1534,"Space Shuttle Endeavour | STS-54",450,"1993-01-13 13:59:00",38,2,22
1535,"Molniya-M /Block ML | Molniya-1 n†­156",,"1993-01-13 01:49:00",55,2,110
1536,"Cosmos-3M (11K65M) | Cosmos 2230",,"1993-01-12 11:10:00",55,2,120
1537,"Tsyklon-3 | Cosmos 2228",,"1992-12-25 20:07:00",55,2,134
1538,"Zenit-2 | Cosmos 2227",,"1992-12-25 05:56:00",55,2,95
1539,"Tsyklon-3 | Cosmos 2226",,"1992-12-22 12:36:00",55,2,134
1540,"Delta II 7925 | USA-87 (GPS IIA-8)",,"1992-12-18 22:16:00",32,2,77
1541,"Space Shuttle Discovery | STS-53",450,"1992-12-02 13:24:00",38,2,137
1542,"Molniya-M /Block ML | Molniya-3 n†­155",,"1992-12-02 01:57:00",55,2,15
1543,"Ariane 42P | Superbird A1",,"1992-12-01 22:48:00",13,2,107
1544,"Titan IV(404)A | KH-11 Kennen",,"1992-11-28 21:34:00",7,2,83
1545,"Molniya-M /Block 2BL | Cosmos 2222",,"1992-11-25 12:18:00",55,2,15
1546,"Tsyklon-3 | Cosmos 2221",,"1992-11-24 04:09:00",55,2,134
1547,"Delta II 7925 | USA-85 (GPS IIA-7)",,"1992-11-22 23:54:00",32,2,36
1548,"Molniya-M /Block 2BL | Cosmos 2217",,"1992-11-21 10:21:00",55,2,24
1549,"Zenit-2 | Cosmos 2219",,"1992-11-17 07:47:00",55,2,95
1550,"Cosmos-3M (11K65M) | Cosmos 2218",,"1992-10-29 10:40:00",55,2,120
1551,"Ariane 42P | Galaxy-7",,"1992-10-28 00:15:00",13,2,107
1552,"Space Shuttle Columbia | STS-52",450,"1992-10-22 17:09:00",38,2,22
1553,"Tsyklon-3 | Cosmos 2211 to 2216",,"1992-10-20 12:58:00",55,2,89
1554,"Molniya-M /Block ML | Molniya-3 n†­154",,"1992-10-14 19:58:00",55,2,15
1555,"Delta II 7925 | DFS Kopernikus 3",,"1992-10-12 09:47:00",32,2,77
1556,"Long March 2C | FSW-1 No.4, Freja",30.8,"1992-10-06 06:20:00",56,2,25
1557,"Commercial Titan III | Mars Observer",136.6,"1992-09-25 17:05:00",7,2,127
1558,"Space Shuttle Endeavour | STS-47",450,"1992-09-12 14:23:00",38,2,22
1559,"Ariane 44LP | Hispasat 1A, Satcom C3",,"1992-09-10 23:04:00",13,2,107
1560,"Delta II 7925 | USA-84 (GPS IIA-6)",,"1992-09-09 08:57:00",32,2,36
1561,"Long March 2E | Optus-B1",,"1992-08-13 23:00:00",56,2,90
1562,"Cosmos-3M (11K65M) | Cosmos 2208",,"1992-08-12 05:44:00",55,2,132
1563,"Ariane 42P | TOPEX/Poseidon, Oscar 23, S80/T",,"1992-08-10 23:04:00",13,2,107
1564,"Long March 2D | FSW-2 No.1",29.75,"1992-08-09 08:00:00",56,2,25
1565,"Molniya-M /Block NVL | Molniya-1 n†­153",,"1992-08-06 19:30:00",55,2,15
1566,"Space Shuttle Atlantis | STS-46",450,"1992-07-31 13:56:00",38,2,22
1567,"Delta II 6925 | GEOTAIL",,"1992-07-24 14:26:00",32,2,36
1568,"Delta II 7925 | Satcom C4",,"1992-07-24 09:20:00",32,2,77
1569,"Tsyklon-3 | Cosmos 2197 to 2202",,"1992-07-13 17:41:00",28,2,89
1570,"Ariane 44L | Insat-2A, Eutelsat 2F4",,"1992-07-09 22:42:00",13,2,107
1571,"Molniya-M /Block 2BL | Cosmos 2196",,"1992-07-08 09:53:00",28,2,15
1572,"Delta II 7925 | USA-83 (GPS IIA-5)",,"1992-07-07 09:20:00",32,2,77
1573,"Atlas II | USA-82 (DSCS IIIB-12)",,"1992-07-02 21:54:00",49,2,93
1574,"Cosmos-3M (11K65M) | Cosmos 2195",,"1992-07-01 20:16:00",28,2,120
1575,"Space Shuttle Columbia | STS-50",450,"1992-06-25 16:12:00",38,2,137
1576,"Atlas IIA | Intelsat K",,"1992-06-10 00:00:00",49,2,18
1577,"Delta II 6920-10 | EUVE",,"1992-06-07 16:40:00",32,2,36
1578,"Cosmos-3M (11K65M) | Cosmos 2187 to 2194",,"1992-06-03 00:50:00",28,2,120
